,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
24,24, Alabama,Birmingham,Paint Me a Birmingham,Tracy Lawrence,spotify:track:2kZZq09uK0oR9wwYJvgacb,62,2011-06-08,0.519,0.52,6.0,-4.547,1.0,0.03,0.0757,0.0,0.166,0.281,129.862,audio_features,2kZZq09uK0oR9wwYJvgacb,spotify:track:2kZZq09uK0oR9wwYJvgacb,https://api.spotify.com/v1/tracks/2kZZq09uK0oR9wwYJvgacb,https://api.spotify.com/v1/audio-analysis/2kZZq09uK0oR9wwYJvgacb,231053.0,4.0,
25,25, Alabama,Birmingham,Birmingham Jail,Lead Belly,spotify:track:27xP8k3axsAoWnTmlXd9xM,5,1998-03-17,0.635,0.301,9.0,-10.196,1.0,0.0368,0.836,0.0,0.179,0.935,128.031,audio_features,27xP8k3axsAoWnTmlXd9xM,spotify:track:27xP8k3axsAoWnTmlXd9xM,https://api.spotify.com/v1/tracks/27xP8k3axsAoWnTmlXd9xM,https://api.spotify.com/v1/audio-analysis/27xP8k3axsAoWnTmlXd9xM,111267.0,4.0,
26,26, Alabama,Birmingham,Sweet Home Alabama,Lynyrd Skynyrd,spotify:track:7e89621JPkKaeDSTQ3avtg,83,1974-04-15,0.596,0.605,7.0,-12.145,1.0,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800.0,4.0,
27,27, Alabama,Birmingham,Birmingham,Amanda Marshall,spotify:track:7uq3apmiiLp8WbgcbDZe6X,22,1996-02-06,0.525,0.726,7.0,-8.381,1.0,0.0306,0.04,0.00332,0.0564,0.686,185.513,audio_features,7uq3apmiiLp8WbgcbDZe6X,spotify:track:7uq3apmiiLp8WbgcbDZe6X,https://api.spotify.com/v1/tracks/7uq3apmiiLp8WbgcbDZe6X,https://api.spotify.com/v1/audio-analysis/7uq3apmiiLp8WbgcbDZe6X,321067.0,4.0,
28,28, Alabama,Birmingham,When Jesus Left Birmingham,John Mellencamp,spotify:track:7Bptq1NYx7FuahoP1ZRKpz,21,2005-01-01,0.695,0.91,0.0,-5.341,1.0,0.0389,0.0203,0.00711,0.698,0.85,106.51,audio_features,7Bptq1NYx7FuahoP1ZRKpz,spotify:track:7Bptq1NYx7FuahoP1ZRKpz,https://api.spotify.com/v1/tracks/7Bptq1NYx7FuahoP1ZRKpz,https://api.spotify.com/v1/audio-analysis/7Bptq1NYx7FuahoP1ZRKpz,314667.0,4.0,
29,29, Alabama,Birmingham,Sweet Birmingham,(first recorded  Taj Mahal)Robert Moore,spotify:track:5avIxtvimbQ7RFlRGtrK5n,0,2000-03-07,0.47,0.261,5.0,-12.71,1.0,0.0385,0.655,9.13e-05,0.334,0.244,110.985,audio_features,5avIxtvimbQ7RFlRGtrK5n,spotify:track:5avIxtvimbQ7RFlRGtrK5n,https://api.spotify.com/v1/tracks/5avIxtvimbQ7RFlRGtrK5n,https://api.spotify.com/v1/audio-analysis/5avIxtvimbQ7RFlRGtrK5n,233080.0,3.0,
30,30, Alabama,Birmingham,Notifier Birmingham,The Mountain Goats,error,error,error,,,,,,,,,,,,,,,,,,,
31,31, Alabama,Birmingham,Breakfast in Birmingham,David Lee Murphy,spotify:track:3ujmWqWYsLLer1kjR5Vqg5,10,1996,0.795,0.456,9.0,-12.243,1.0,0.0291,0.0445,1.32e-06,0.152,0.585,113.008,audio_features,3ujmWqWYsLLer1kjR5Vqg5,spotify:track:3ujmWqWYsLLer1kjR5Vqg5,https://api.spotify.com/v1/tracks/3ujmWqWYsLLer1kjR5Vqg5,https://api.spotify.com/v1/audio-analysis/3ujmWqWYsLLer1kjR5Vqg5,216800.0,4.0,
32,32, Alabama,Birmingham,Birmingham,Randy Newman,spotify:track:5ZF3YU3oOEe7QsnJxz4CQV,29,1974,0.468,0.34,4.0,-12.484,1.0,0.0287,0.829,0.00545,0.25,0.315,106.362,audio_features,5ZF3YU3oOEe7QsnJxz4CQV,spotify:track:5ZF3YU3oOEe7QsnJxz4CQV,https://api.spotify.com/v1/tracks/5ZF3YU3oOEe7QsnJxz4CQV,https://api.spotify.com/v1/audio-analysis/5ZF3YU3oOEe7QsnJxz4CQV,166360.0,4.0,
33,33, Alabama,Birmingham,Talking Birmingham Jam,Phil Ochs,spotify:track:4KTpvdNlwJwhdUvH7SQwqk,15,1965,0.627,0.41,2.0,-12.608,1.0,0.156,0.717,0.0,0.12,0.751,124.568,audio_features,4KTpvdNlwJwhdUvH7SQwqk,spotify:track:4KTpvdNlwJwhdUvH7SQwqk,https://api.spotify.com/v1/tracks/4KTpvdNlwJwhdUvH7SQwqk,https://api.spotify.com/v1/audio-analysis/4KTpvdNlwJwhdUvH7SQwqk,192160.0,3.0,
34,34, Alabama,Birmingham,Down and Out in Birmingham,Pirates of the Mississippi,spotify:track:6c2HDkF0glgXT5NieUv7vA,6,1990-06-18,0.622,0.661,2.0,-11.447,1.0,0.0261,0.112,0.00883,0.0526,0.546,102.196,audio_features,6c2HDkF0glgXT5NieUv7vA,spotify:track:6c2HDkF0glgXT5NieUv7vA,https://api.spotify.com/v1/tracks/6c2HDkF0glgXT5NieUv7vA,https://api.spotify.com/v1/audio-analysis/6c2HDkF0glgXT5NieUv7vA,230173.0,4.0,
35,35, Alabama,Birmingham,Sparrows over Birmingham,Josh Rouse,spotify:track:3STlfWbBZMWB6J3Xkonanp,26,2003,0.532,0.23,3.0,-16.669,1.0,0.0315,0.925,0.498,0.148,0.329,124.167,audio_features,3STlfWbBZMWB6J3Xkonanp,spotify:track:3STlfWbBZMWB6J3Xkonanp,https://api.spotify.com/v1/tracks/3STlfWbBZMWB6J3Xkonanp,https://api.spotify.com/v1/audio-analysis/3STlfWbBZMWB6J3Xkonanp,299013.0,4.0,
