,city,state,artist,song
405,New Haven,Connecticut,The Academy Is...,Season
406,New Haven,Connecticut,WD Miller,How in the World
407,New Haven,Connecticut,"PRETTYMUCH, Lil Tjay",Lying
408,New Haven,Connecticut,Pulled Apart by Horses,V.E.N.O.M
409,New Haven,Connecticut,Echobelly,Here Comes the Big Rush
410,New Haven,Connecticut,The Vandals,The New You
411,New Haven,Connecticut,Martha Wainwright,"New York, New York, New York"
412,New Haven,Connecticut,Cracker,Big Dipper
413,New Haven,Connecticut,The Front Bottoms,Everyone Blooms
414,New Haven,Connecticut,Styx,Best New Face
415,New Haven,Connecticut,Lil Wayne,Diamonds Dancing
416,New Haven,Connecticut,"Bakermat, Kiesza",Don't Want You Back
417,New Haven,Connecticut,Bing Crosby,Getting to Know You
418,New Haven,Connecticut,Duke Ellington,Do Nothin' Till You Hear from Me
419,New Haven,Connecticut,Stan Kenton,Do Nothin' Till You Hear from Me [Master Take]
420,New Haven,Connecticut,Billie Holiday,Do Nothin' Till You Hear from Me
421,New Haven,Connecticut,Ella Fitzgerald,Do Nothin' till You Hear From Me
422,New Haven,Connecticut,Barenaked Ladies,Some Fantastic (Ivory and Ivory)
423,New Haven,Connecticut,Tove Lo,Anywhere U Go
424,New Haven,Connecticut,Kenny Burrell,Do Nothin' Till You Hear from Me
425,New Haven,Connecticut,Cootie Williams,Do Nothin' Till You Hear from Me
426,New Haven,Connecticut,Ben Webster,Do Nothin' Till You Hear from Me
427,New Haven,Connecticut,Lena Horne,Do Nothin' Till You Hear from Me
428,New Haven,Connecticut,Nat King Cole,Do Nothin' Til You Hear from Me
429,New Haven,Connecticut,Patti Page,Do Nothin' Till You Hear from Me
430,New Haven,Connecticut,Oscar Peterson,Do Nothin' Till You Hear from Me
431,New Haven,Connecticut,Nina Simone,Do Nothin' Till You Hear from Me
432,New Haven,Connecticut,Louis Armstrong,Do Nothin' Till You Hear from Me
433,New Haven,Connecticut,Julio Iglesias,Last Time
434,New Haven,Connecticut,Bright Eyes,I'll Be Your Friend
435,New Haven,Connecticut,Art Brut,Good Weekend
436,New Haven,Connecticut,Katy Perry,Small Talk
437,New Haven,Connecticut,George Gershwin,Blue Monday
438,New Haven,Connecticut,Chicago,"Dialogue, Pts. 1 & 2 [DVD]"
439,New Haven,Connecticut,Charles Mingus,Do Nothin' Till You Hear from Me
440,New Haven,Connecticut,Dinah Washington,Do Nothin' Till You Hear from Me
441,New Haven,Connecticut,André Previn,Do Nothin' Till You Hear from Me
442,New Haven,Connecticut,Julie Andrews,"Getting To Know You [from ""The King and I""]"
443,New Haven,Connecticut,Andy Williams,Getting to Know You
444,New Haven,Connecticut,The Four Freshmen,Do Nothin' Till You Hear from Me
445,New Haven,Connecticut,Art Tatum,Do Nothin' Till You Hear from Me
446,New Haven,Connecticut,Count Basie,Do Nothin' Till You Hear from Me
447,New Haven,Connecticut,"Harry Connick, Jr.",Do Nothin' Till You Hear from Me
448,New Haven,Connecticut,Julie Andrews,Getting To Know You
449,New Haven,Connecticut,Julie Andrews,Getting To Know You (The King and I)
