,city,state,artist,song
335,Missouri,Missouri,胡松华,辽阔的密苏里河
336,Missouri,Missouri,Joanna Newsom,Erin
337,Missouri,Missouri,The Complex Dialect,Radar
338,Missouri,Missouri,The String-Bo String Duo,Housie Life
339,Missouri,Missouri,217phileo,Hunger
340,Missouri,Missouri,Jameson Glover,"Breathless (feat. Demetri, Damani, Briana Ebony & Anna D'anae)"
341,Missouri,Missouri,Jameson Glover,"Breathless (feat. Demetri, Damani, Briana Ebony, Roemello & Anna D' Anaer)"
342,Missouri,Missouri,Delmer Darion,St Louis
343,Missouri,Missouri,Chisum Cattle Co.,Big Rig Man
344,Missouri,Missouri,Neal Sawyer,Long Way Back to Memphis
345,Missouri,Missouri,Stephanie Quayle,Ugly
346,Missouri,Missouri,Alexandre Belliard,La ballade de Sacagawea
347,Missouri,Missouri,Kids Learning Tube ,50 States Of America
348,Missouri,Missouri,Neal Sawyer,Bible Belt
349,Missouri,Missouri,Bonnie Bowlin,Trying to Be an Outlaw
350,Missouri,Missouri,Jim David,Merica
351,Missouri,Missouri,The NERV,Alternative Facts
352,Missouri,Missouri,Steve Dukeheart,Plans
353,Missouri,Missouri,Pedro the Lion,"June 18, 1976"
354,Missouri,Missouri,Trudy Desmond,They All Laughed
355,Missouri,Missouri,Dan Bern,New American Language
356,Missouri,Missouri,Tim Armstrong,Hold On
357,Missouri,Missouri,The Brian Setzer Orchestra,Route 66
358,Missouri,Missouri,Levon Helm,A Train Robbery
359,Missouri,Missouri,Laura Jane Grace & the Devouring Mothers,I Hate Chicago
360,Missouri,Missouri,Parker Millsap,Fine Line
361,Missouri,Missouri,Ludo,Topeka
362,Missouri,Missouri,Ludo,Lake Pontchartrain
363,Missouri,Missouri,Marissa Nadler,Mistress
364,Missouri,Missouri,The Tallest Man on Earth,Timothy
365,Missouri,Missouri,Colvin & Earle,Tell Moses
366,Missouri,Missouri,Colter Wall,Wild Bill Hickok [Songs of the Plains]
367,Missouri,Missouri,Bobby Troup,(Get Your Kicks On) Route 66
368,Missouri,Missouri,Bobby Troup,Route 66
369,Missouri,Missouri,Z-Ro,Remember Me
370,Missouri,Missouri,Z-Ro,Remember Me
371,Missouri,Missouri,Renald Francoeur,Tour The States
372,Missouri,Missouri,Rittz,Rubble
373,Missouri,Missouri,Webster,Robert Madison
374,Missouri,Missouri,Tom Ovans,River Girl
375,Missouri,Missouri,Leslie Stevens,Teen Bride
376,Missouri,Missouri,Henrik Åberg,Love is Like a River
377,Missouri,Missouri,Show & A.G.,Medicine
378,Missouri,Missouri,Jedi Mind Tricks,Muerte
379,Missouri,Missouri,Dan Bern,Black Tornado
380,Missouri,Missouri,The Anniversary,Anaïs
381,Missouri,Missouri,Cardan,Love You So
382,Missouri,Missouri,St. Lunatics,Batter Up
383,Missouri,Missouri,Guttermouth,A Nice Place to Visit
384,Missouri,Missouri,Brave Saint Saturn,Enamel
385,Missouri,Missouri,John Popper,Show Me
386,Missouri,Missouri,DJ Bling,Batter Up
387,Missouri,Missouri,Cœur de Pirate,Bottom Of The World
388,Missouri,Missouri,Andrew Rannells,I Believe [Explicit]
389,Missouri,Missouri,Swift Guad,Gris
390,Missouri,Missouri,Gord Bamford,White Oak Cathedral
391,Missouri,Missouri,Smino,Chips & Juice
392,Missouri,Missouri,Or,Aire Americà
393,Missouri,Missouri,Cable,Not Today I'm Not
394,Missouri,Missouri,Yukmouth,Ya Boy
395,Missouri,Missouri,Fifteen,924
396,Missouri,Missouri,St. Lunatics,Batter Up
397,Missouri,Missouri,Ben Nichols,Chambers
398,Missouri,Missouri,Make Believe,His Short Quip Whenever Eddie's Bothered
399,Missouri,Missouri,Ginger Rogers,They All Laughed
