,city,state,artist,song
423,Michigan,Michigan,Quinn XCII,Mad At Me
424,Michigan,Michigan,Maude Latour,One More Weekend
425,Michigan,Michigan,Sonta,Favorite Girl
426,Michigan,Michigan,Safaree,Straiiittt
427,Michigan,Michigan,STL GLD,The New Normal Pt. II
428,Michigan,Michigan,Demir Demirkan,It's a Texas Christmas
429,Michigan,Michigan,Jill Sobule,I Swear I Saw Christopher Reeve (Mackinac Island Charm)
430,Michigan,Michigan,American Arson,The King is Alive
431,Michigan,Michigan,Parlør,Fyrtårn
432,Michigan,Michigan,"Desiigner, Jvnior, Noir",Make It
433,Michigan,Michigan,Kids Learning Tube ,50 States Of America
434,Michigan,Michigan,G Herbo,Shook
435,Michigan,Michigan,Cloud Rat,Le Fois De Michigan
436,Michigan,Michigan,The Cerny Brothers,"America This, America That"
437,Michigan,Michigan,AKAdemics,Dat Fire
438,Michigan,Michigan,runic,Terror Hip Hop
439,Michigan,Michigan,Eto,Rusty Stainless
440,Michigan,Michigan,Mike Mains & The Branches,Briggs
441,Michigan,Michigan,Richard Shindell,Fishing
442,Michigan,Michigan,The Handsome Family,The Woman Downstairs
443,Michigan,Michigan,Natas,Virgin Mary
444,Michigan,Michigan,Neon Blonde,Headlines
445,Michigan,Michigan,Binary Star,Slang Blade
446,Michigan,Michigan,Woody Guthrie,Betty and Dupree
447,Michigan,Michigan,Protomartyr,Half Sister
448,Michigan,Michigan,Martin Sexton,Diner
449,Michigan,Michigan,Porn Theatre Ushers,My Imagination
