,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
1113,1113,Chicago,Illinois,The Rolling Stones,She Was Hot,spotify:track:7hUlZfirjFpQwzoE5GFwyL,33,1983-11-07,0.487,0.966,7.0,-4.29,1.0,0.0577,0.0314,0.0949,0.0914,0.721,151.781,audio_features,7hUlZfirjFpQwzoE5GFwyL,spotify:track:7hUlZfirjFpQwzoE5GFwyL,https://api.spotify.com/v1/tracks/7hUlZfirjFpQwzoE5GFwyL,https://api.spotify.com/v1/audio-analysis/7hUlZfirjFpQwzoE5GFwyL,281173.0,4.0,
1114,1114,Chicago,Illinois,Nat King Cole,Route 66,spotify:track:0zQ1o6q0QaeMgro248kNGh,41,1999-01-01,0.669,0.351,0.0,-12.919,1.0,0.167,0.544,0.0,0.179,0.547,92.097,audio_features,0zQ1o6q0QaeMgro248kNGh,spotify:track:0zQ1o6q0QaeMgro248kNGh,https://api.spotify.com/v1/tracks/0zQ1o6q0QaeMgro248kNGh,https://api.spotify.com/v1/audio-analysis/0zQ1o6q0QaeMgro248kNGh,223133.0,4.0,
1115,1115,Chicago,Illinois,Bing Crosby,(Get Your Kicks On) Route 66,spotify:track:3mNWkPhQNwGFUeJRLfXQ5Z,35,1996-01-01,0.673,0.181,2.0,-14.202,1.0,0.0544,0.969,0.0,0.215,0.707,134.947,audio_features,3mNWkPhQNwGFUeJRLfXQ5Z,spotify:track:3mNWkPhQNwGFUeJRLfXQ5Z,https://api.spotify.com/v1/tracks/3mNWkPhQNwGFUeJRLfXQ5Z,https://api.spotify.com/v1/audio-analysis/3mNWkPhQNwGFUeJRLfXQ5Z,195373.0,4.0,
1116,1116,Chicago,Illinois,James Brown,Get Up Offa That Thing (Release the Pressure),spotify:track:3OWaZeFIyJlOAjI3UCcLBW,24,1976-01-01,0.723,0.905,1.0,-4.219,0.0,0.285,0.0578,0.0,0.403,0.569,118.258,audio_features,3OWaZeFIyJlOAjI3UCcLBW,spotify:track:3OWaZeFIyJlOAjI3UCcLBW,https://api.spotify.com/v1/tracks/3OWaZeFIyJlOAjI3UCcLBW,https://api.spotify.com/v1/audio-analysis/3OWaZeFIyJlOAjI3UCcLBW,557533.0,4.0,
1117,1117,Chicago,Illinois,Al Green,Love Is Real,spotify:track:26njXnX5uIYyNSpZOE6cGQ,14,1992,0.428,0.79,1.0,-7.589,1.0,0.0577,0.0561,0.000114,0.259,0.753,168.719,audio_features,26njXnX5uIYyNSpZOE6cGQ,spotify:track:26njXnX5uIYyNSpZOE6cGQ,https://api.spotify.com/v1/tracks/26njXnX5uIYyNSpZOE6cGQ,https://api.spotify.com/v1/audio-analysis/26njXnX5uIYyNSpZOE6cGQ,274067.0,3.0,
1118,1118,Chicago,Illinois,Bob Dylan,The Death of Emmett Till,spotify:track:1Vzgr8q0YRNpj5bk89YB6y,26,1963-01-04,0.529,0.227,4.0,-15.95,1.0,0.0328,0.979,0.00339,0.0889,0.477,108.346,audio_features,1Vzgr8q0YRNpj5bk89YB6y,spotify:track:1Vzgr8q0YRNpj5bk89YB6y,https://api.spotify.com/v1/tracks/1Vzgr8q0YRNpj5bk89YB6y,https://api.spotify.com/v1/audio-analysis/1Vzgr8q0YRNpj5bk89YB6y,270120.0,4.0,
1119,1119,Chicago,Illinois,The Kinks,Kentucky Moon,spotify:track:4l5b9e6Mfp3XHJNWeaki2Y,13,1971-11-24,0.462,0.167,2.0,-17.409,1.0,0.0361,0.963,0.694,0.28,0.215,163.062,audio_features,4l5b9e6Mfp3XHJNWeaki2Y,spotify:track:4l5b9e6Mfp3XHJNWeaki2Y,https://api.spotify.com/v1/tracks/4l5b9e6Mfp3XHJNWeaki2Y,https://api.spotify.com/v1/audio-analysis/4l5b9e6Mfp3XHJNWeaki2Y,234307.0,4.0,
1120,1120,Chicago,Illinois,DMX,The Rain,spotify:track:0PJYMfWrcdgliosbUgsf1j,43,2003-01-01,0.723,0.835,9.0,-4.619,0.0,0.0473,0.17,0.0,0.268,0.463,88.984,audio_features,0PJYMfWrcdgliosbUgsf1j,spotify:track:0PJYMfWrcdgliosbUgsf1j,https://api.spotify.com/v1/tracks/0PJYMfWrcdgliosbUgsf1j,https://api.spotify.com/v1/audio-analysis/0PJYMfWrcdgliosbUgsf1j,207573.0,4.0,
1121,1121,Chicago,Illinois,The Andrews Sisters,Boogie Woogie Bugle Boy,spotify:track:3axPhcbhVDOA9MnhkUrFcE,49,1984-01-01,0.64,0.479,7.0,-11.55,1.0,0.467,0.881,0.000171,0.0973,0.79,166.868,audio_features,3axPhcbhVDOA9MnhkUrFcE,spotify:track:3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/tracks/3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/audio-analysis/3axPhcbhVDOA9MnhkUrFcE,161933.0,4.0,
1122,1122,Chicago,Illinois,Marty Robbins,It's a Long Long Ride,error,error,error,,,,,,,,,,,,,,,,,,,
1123,1123,Chicago,Illinois,The Andrews Sisters,Boogie Woogie Bugle Boy,spotify:track:3axPhcbhVDOA9MnhkUrFcE,49,1984-01-01,0.64,0.479,7.0,-11.55,1.0,0.467,0.881,0.000171,0.0973,0.79,166.868,audio_features,3axPhcbhVDOA9MnhkUrFcE,spotify:track:3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/tracks/3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/audio-analysis/3axPhcbhVDOA9MnhkUrFcE,161933.0,4.0,
1124,1124,Chicago,Illinois,The Andrews Sisters,Boogie Woogie Bugle Boy,spotify:track:3axPhcbhVDOA9MnhkUrFcE,49,1984-01-01,0.64,0.479,7.0,-11.55,1.0,0.467,0.881,0.000171,0.0973,0.79,166.868,audio_features,3axPhcbhVDOA9MnhkUrFcE,spotify:track:3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/tracks/3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/audio-analysis/3axPhcbhVDOA9MnhkUrFcE,161933.0,4.0,
1125,1125,Chicago,Illinois,James Brown,Living in America,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,54,1985,0.754,0.854,0.0,-7.114,1.0,0.0363,0.00148,0.00692,0.0675,0.761,113.908,audio_features,4Y5yjzs9FFw5qIgfZBd43I,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,https://api.spotify.com/v1/tracks/4Y5yjzs9FFw5qIgfZBd43I,https://api.spotify.com/v1/audio-analysis/4Y5yjzs9FFw5qIgfZBd43I,282840.0,4.0,
1126,1126,Chicago,Illinois,Bette Midler,Boogie Woogie Bugle Boy,spotify:track:7MuMALGZV3KhVA9AS9TFup,40,1972,0.658,0.647,0.0,-6.787,1.0,0.137,0.659,0.0,0.174,0.825,98.49,audio_features,7MuMALGZV3KhVA9AS9TFup,spotify:track:7MuMALGZV3KhVA9AS9TFup,https://api.spotify.com/v1/tracks/7MuMALGZV3KhVA9AS9TFup,https://api.spotify.com/v1/audio-analysis/7MuMALGZV3KhVA9AS9TFup,137173.0,4.0,
1127,1127,Chicago,Illinois,LL Cool J,Phenomenon,spotify:track:7Jc0l11j0Ehx6smWHqDXtX,54,1997-01-01,0.862,0.606,7.0,-8.136,1.0,0.276,0.000331,4.87e-06,0.0706,0.485,105.972,audio_features,7Jc0l11j0Ehx6smWHqDXtX,spotify:track:7Jc0l11j0Ehx6smWHqDXtX,https://api.spotify.com/v1/tracks/7Jc0l11j0Ehx6smWHqDXtX,https://api.spotify.com/v1/audio-analysis/7Jc0l11j0Ehx6smWHqDXtX,244733.0,4.0,
