,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,error.status,error.message
2120,2120,Carolina,Puerto Rico,The Original Wildcat Jass Band,Dinah,spotify:track:2fTCNnHok53aUzT5vBvw0z,1,2004,0.618,0.23,8.0,-11.409,1.0,0.0614,0.861,0.0118,0.0935,0.827,136.01,audio_features,2fTCNnHok53aUzT5vBvw0z,spotify:track:2fTCNnHok53aUzT5vBvw0z,https://api.spotify.com/v1/tracks/2fTCNnHok53aUzT5vBvw0z,https://api.spotify.com/v1/audio-analysis/2fTCNnHok53aUzT5vBvw0z,236907.0,4.0,,,
2121,2121,Carolina,Puerto Rico,Rapsody,Kind of Love,spotify:track:5sxkp1L8yEuYHIYZNNedPE,15,2012-08-28,0.623,0.717,0.0,-9.535,1.0,0.146,0.019,0.0,0.0848,0.33,93.412,audio_features,5sxkp1L8yEuYHIYZNNedPE,spotify:track:5sxkp1L8yEuYHIYZNNedPE,https://api.spotify.com/v1/tracks/5sxkp1L8yEuYHIYZNNedPE,https://api.spotify.com/v1/audio-analysis/5sxkp1L8yEuYHIYZNNedPE,237984.0,4.0,,,
2122,2122,Carolina,Puerto Rico,Rapsody,The Cards,spotify:track:22q7GIg3TyLf4e0WaQ20Fq,12,2012-08-28,0.651,0.674,3.0,-8.653,0.0,0.324,0.015,0.0,0.319,0.79,87.73,audio_features,22q7GIg3TyLf4e0WaQ20Fq,spotify:track:22q7GIg3TyLf4e0WaQ20Fq,https://api.spotify.com/v1/tracks/22q7GIg3TyLf4e0WaQ20Fq,https://api.spotify.com/v1/audio-analysis/22q7GIg3TyLf4e0WaQ20Fq,286372.0,4.0,,,
2123,2123,Carolina,Puerto Rico,Racquet Club,Blue Skies,spotify:track:4IRmA4o5PrjP0to2kjAZih,12,2017-09-29,0.685,0.352,2.0,-9.065,1.0,0.0323,0.0437,0.0154,0.132,0.114,102.893,audio_features,4IRmA4o5PrjP0to2kjAZih,spotify:track:4IRmA4o5PrjP0to2kjAZih,https://api.spotify.com/v1/tracks/4IRmA4o5PrjP0to2kjAZih,https://api.spotify.com/v1/audio-analysis/4IRmA4o5PrjP0to2kjAZih,250520.0,4.0,,,
2124,2124,Carolina,Puerto Rico,Dallas Smith,Rhinestone World,spotify:track:0xHkm0w5yb7C4A7oTS4gbq,39,2018-11-23,0.513,0.901,9.0,-3.643,1.0,0.0544,0.012,4.44e-05,0.117,0.225,120.002,audio_features,0xHkm0w5yb7C4A7oTS4gbq,spotify:track:0xHkm0w5yb7C4A7oTS4gbq,https://api.spotify.com/v1/tracks/0xHkm0w5yb7C4A7oTS4gbq,https://api.spotify.com/v1/audio-analysis/0xHkm0w5yb7C4A7oTS4gbq,204773.0,4.0,,,
2125,2125,Carolina,Puerto Rico,Philip,Bambina,spotify:track:09fva4zYdX7KZYhfZKYw1n,44,2020-05-22,0.733,0.602,8.0,-9.185,0.0,0.168,0.0561,0.0,0.135,0.262,104.111,audio_features,09fva4zYdX7KZYhfZKYw1n,spotify:track:09fva4zYdX7KZYhfZKYw1n,https://api.spotify.com/v1/tracks/09fva4zYdX7KZYhfZKYw1n,https://api.spotify.com/v1/audio-analysis/09fva4zYdX7KZYhfZKYw1n,156001.0,4.0,,,
2126,2126,Carolina,Puerto Rico,J-Ax,Beretta,spotify:track:0Yg3k98fRA6VaERfVQONkK,43,2020-01-24,0.713,0.934,8.0,-3.434,0.0,0.124,0.0822,0.0,0.0634,0.947,90.064,audio_features,0Yg3k98fRA6VaERfVQONkK,spotify:track:0Yg3k98fRA6VaERfVQONkK,https://api.spotify.com/v1/tracks/0Yg3k98fRA6VaERfVQONkK,https://api.spotify.com/v1/audio-analysis/0Yg3k98fRA6VaERfVQONkK,211387.0,4.0,,,
2127,2127,Carolina,Puerto Rico,Local Natives,Mother Emanuel,spotify:track:5GRHolUqVNM0u4PWAuvWUK,34,2016-09-09,0.494,0.924,11.0,-4.183,0.0,0.0444,0.0303,0.00159,0.452,0.359,90.952,audio_features,5GRHolUqVNM0u4PWAuvWUK,spotify:track:5GRHolUqVNM0u4PWAuvWUK,https://api.spotify.com/v1/tracks/5GRHolUqVNM0u4PWAuvWUK,https://api.spotify.com/v1/audio-analysis/5GRHolUqVNM0u4PWAuvWUK,222653.0,4.0,,,
2128,2128,Carolina,Puerto Rico,Chase Rice,Room 205,spotify:track:3CCadYCbIBARPHRWN862pt,35,2012-03-20,0.457,0.666,0.0,-5.175,0.0,0.0291,0.176,0.0,0.105,0.169,146.132,audio_features,3CCadYCbIBARPHRWN862pt,spotify:track:3CCadYCbIBARPHRWN862pt,https://api.spotify.com/v1/tracks/3CCadYCbIBARPHRWN862pt,https://api.spotify.com/v1/audio-analysis/3CCadYCbIBARPHRWN862pt,329707.0,4.0,,,
2129,2129,Carolina,Puerto Rico,The-Dream,U Got a Fan,spotify:track:4Pl8N00sIx55iWz6eqA8w8,22,2018-12-21,0.767,0.674,5.0,-5.782,0.0,0.0727,0.143,1.31e-05,0.106,0.522,145.027,audio_features,4Pl8N00sIx55iWz6eqA8w8,spotify:track:4Pl8N00sIx55iWz6eqA8w8,https://api.spotify.com/v1/tracks/4Pl8N00sIx55iWz6eqA8w8,https://api.spotify.com/v1/audio-analysis/4Pl8N00sIx55iWz6eqA8w8,187023.0,4.0,,,
2130,2130,Carolina,Puerto Rico,Buckcherry,@*#! My Wrists,error,error,error,,,,,,,,,,,,,,,,,,,,,
2131,2131,Carolina,Puerto Rico,Buckcherry,@*#! Slit My Wrist,error,error,error,,,,,,,,,,,,,,,,,,,,,
2132,2132,Carolina,Puerto Rico,"Rapsody, Ab-Soul",2AM,spotify:track:1Fjr8nlS8pDTCdHD48t7Nc,38,2016-11-17,0.561,0.902,1.0,-3.313,1.0,0.359,0.0946,0.0,0.137,0.607,88.157,audio_features,1Fjr8nlS8pDTCdHD48t7Nc,spotify:track:1Fjr8nlS8pDTCdHD48t7Nc,https://api.spotify.com/v1/tracks/1Fjr8nlS8pDTCdHD48t7Nc,https://api.spotify.com/v1/audio-analysis/1Fjr8nlS8pDTCdHD48t7Nc,318107.0,4.0,,,
2133,2133,Carolina,Puerto Rico,Animaniacs,Wakko's America,error,error,error,,,,,,,,,,,,,,,,,,,,,
2134,2134,Carolina,Puerto Rico,Jimmy Castor,Potential,spotify:track:6uDyZ0KGQ8jTl5MGqVYHgB,17,1974,0.838,0.535,8.0,-16.518,0.0,0.0543,0.124,9.63e-06,0.0926,0.95,118.539,audio_features,6uDyZ0KGQ8jTl5MGqVYHgB,spotify:track:6uDyZ0KGQ8jTl5MGqVYHgB,https://api.spotify.com/v1/tracks/6uDyZ0KGQ8jTl5MGqVYHgB,https://api.spotify.com/v1/audio-analysis/6uDyZ0KGQ8jTl5MGqVYHgB,306560.0,4.0,,,
2135,2135,Carolina,Puerto Rico,Damien Jurado,East Virginia,error,error,error,,,,,,,,,,,,,,,,,,,,,
2136,2136,Carolina,Puerto Rico,Spice 1,Bounce,spotify:track:6xGjmxp3TrGGqJQyJFynV2,2,2000,0.709,0.767,1.0,-9.608,1.0,0.189,0.00674,0.0,0.182,0.317,92.301,audio_features,6xGjmxp3TrGGqJQyJFynV2,spotify:track:6xGjmxp3TrGGqJQyJFynV2,https://api.spotify.com/v1/tracks/6xGjmxp3TrGGqJQyJFynV2,https://api.spotify.com/v1/audio-analysis/6xGjmxp3TrGGqJQyJFynV2,319173.0,4.0,,,
2137,2137,Carolina,Puerto Rico,Bubba Sparxxx,Get On Dis Motorcycle,spotify:track:0K3X9URuMpvqJmFMOtgbRR,17,2004,0.623,0.961,7.0,-5.417,1.0,0.0333,0.00675,0.00109,0.34,0.291,99.93,audio_features,0K3X9URuMpvqJmFMOtgbRR,spotify:track:0K3X9URuMpvqJmFMOtgbRR,https://api.spotify.com/v1/tracks/0K3X9URuMpvqJmFMOtgbRR,https://api.spotify.com/v1/audio-analysis/0K3X9URuMpvqJmFMOtgbRR,242987.0,4.0,,,
2138,2138,Carolina,Puerto Rico,Petey Pablo,Part 2,spotify:track:2naddDXZ7mCvgm7q2ctW13,17,2004,0.792,0.867,2.0,-7.08,0.0,0.145,0.201,0.0,0.0598,0.95,134.91,audio_features,2naddDXZ7mCvgm7q2ctW13,spotify:track:2naddDXZ7mCvgm7q2ctW13,https://api.spotify.com/v1/tracks/2naddDXZ7mCvgm7q2ctW13,https://api.spotify.com/v1/audio-analysis/2naddDXZ7mCvgm7q2ctW13,350867.0,4.0,,,
2139,2139,Carolina,Puerto Rico,Bubba Sparxxx,Get On Dis Motorcycle,spotify:track:0K3X9URuMpvqJmFMOtgbRR,17,2004,0.623,0.961,7.0,-5.417,1.0,0.0333,0.00675,0.00109,0.34,0.291,99.93,audio_features,0K3X9URuMpvqJmFMOtgbRR,spotify:track:0K3X9URuMpvqJmFMOtgbRR,https://api.spotify.com/v1/tracks/0K3X9URuMpvqJmFMOtgbRR,https://api.spotify.com/v1/audio-analysis/0K3X9URuMpvqJmFMOtgbRR,242987.0,4.0,,,
2140,2140,Carolina,Puerto Rico,Tru,There Dey Go,spotify:track:5myayItUMlnqD4I4Y3USQz,30,2007-01-01,0.916,0.429,8.0,-11.263,1.0,0.335,0.00665,0.00014,0.0965,0.331,89.929,audio_features,5myayItUMlnqD4I4Y3USQz,spotify:track:5myayItUMlnqD4I4Y3USQz,https://api.spotify.com/v1/tracks/5myayItUMlnqD4I4Y3USQz,https://api.spotify.com/v1/audio-analysis/5myayItUMlnqD4I4Y3USQz,277733.0,4.0,,,
2141,2141,Carolina,Puerto Rico,The Lone Bellow,Heaven Don't Call Me Home,spotify:track:5PQEM2dj2RzMyaQpMtEXiQ,21,2015-01-26,0.541,0.92,2.0,-5.992,1.0,0.0481,0.128,0.195,0.171,0.404,104.581,audio_features,5PQEM2dj2RzMyaQpMtEXiQ,spotify:track:5PQEM2dj2RzMyaQpMtEXiQ,https://api.spotify.com/v1/tracks/5PQEM2dj2RzMyaQpMtEXiQ,https://api.spotify.com/v1/audio-analysis/5PQEM2dj2RzMyaQpMtEXiQ,155733.0,4.0,,,
2142,2142,Carolina,Puerto Rico,Bloodhound Gang,Three Point One Four,spotify:track:2WQmyZjoqOQnIawOD2sT3C,45,1999-10-04,0.681,0.729,7.0,-4.38,1.0,0.0698,0.00534,0.00103,0.0731,0.378,180.134,audio_features,2WQmyZjoqOQnIawOD2sT3C,spotify:track:2WQmyZjoqOQnIawOD2sT3C,https://api.spotify.com/v1/tracks/2WQmyZjoqOQnIawOD2sT3C,https://api.spotify.com/v1/audio-analysis/2WQmyZjoqOQnIawOD2sT3C,235373.0,4.0,,,
2143,2143,Carolina,Puerto Rico,Kottonmouth Kings,Koast II Koast,spotify:track:37a3lifhc67iQDhFVl5dlS,31,2006-05-09,0.711,0.711,11.0,-3.141,1.0,0.05,0.00311,1.21e-06,0.716,0.449,86.988,audio_features,37a3lifhc67iQDhFVl5dlS,spotify:track:37a3lifhc67iQDhFVl5dlS,https://api.spotify.com/v1/tracks/37a3lifhc67iQDhFVl5dlS,https://api.spotify.com/v1/audio-analysis/37a3lifhc67iQDhFVl5dlS,245593.0,4.0,,,
2144,2144,Carolina,Puerto Rico,Saliva,Southern Girls,spotify:track:6vj0eE0emnqo3EYIZgnNhv,17,2008-01-01,0.496,0.904,6.0,-4.479,1.0,0.0342,5.61e-05,0.335,0.243,0.283,128.02,audio_features,6vj0eE0emnqo3EYIZgnNhv,spotify:track:6vj0eE0emnqo3EYIZgnNhv,https://api.spotify.com/v1/tracks/6vj0eE0emnqo3EYIZgnNhv,https://api.spotify.com/v1/audio-analysis/6vj0eE0emnqo3EYIZgnNhv,211173.0,4.0,,,
2145,2145,Carolina,Puerto Rico,Son Volt,Methamphetamine,spotify:track:7mOSsamXLqo0zg4IrSSm5J,23,2018-04-06,0.276,0.535,9.0,-8.981,1.0,0.0316,0.171,0.143,0.108,0.271,151.807,audio_features,7mOSsamXLqo0zg4IrSSm5J,spotify:track:7mOSsamXLqo0zg4IrSSm5J,https://api.spotify.com/v1/tracks/7mOSsamXLqo0zg4IrSSm5J,https://api.spotify.com/v1/audio-analysis/7mOSsamXLqo0zg4IrSSm5J,244960.0,4.0,,,
2146,2146,Carolina,Puerto Rico,Clap Your Hands Say Yeah,Yankee Go Home,spotify:track:4p4xQwL7ngw666gRkPj9JX,13,2007-01-30,0.441,0.637,9.0,-3.947,0.0,0.0494,0.0124,5.32e-05,0.062,0.407,109.094,audio_features,4p4xQwL7ngw666gRkPj9JX,spotify:track:4p4xQwL7ngw666gRkPj9JX,https://api.spotify.com/v1/tracks/4p4xQwL7ngw666gRkPj9JX,https://api.spotify.com/v1/audio-analysis/4p4xQwL7ngw666gRkPj9JX,212293.0,3.0,,,
2147,2147,Carolina,Puerto Rico,Petey Pablo,Club Banger,spotify:track:3pUuBUOF6uApKk2Qgqt8pl,0,2008-01-01,0.735,0.622,5.0,-7.342,1.0,0.0588,0.275,4.63e-06,0.127,0.372,149.988,audio_features,3pUuBUOF6uApKk2Qgqt8pl,spotify:track:3pUuBUOF6uApKk2Qgqt8pl,https://api.spotify.com/v1/tracks/3pUuBUOF6uApKk2Qgqt8pl,https://api.spotify.com/v1/audio-analysis/3pUuBUOF6uApKk2Qgqt8pl,338640.0,4.0,,,
2148,2148,Carolina,Puerto Rico,Unlinked Artist,Falling in and Out of Love,error,error,error,,,,,,,,,,,,,,,,,,,,,
2149,2149,Carolina,Puerto Rico,Akinyele,Down South,spotify:track:339Qta4L1L6BUcXd4ezt28,2,1999-11-23,0.57,0.614,5.0,-7.672,0.0,0.428,0.337,0.0,0.412,0.616,84.94,audio_features,339Qta4L1L6BUcXd4ezt28,spotify:track:339Qta4L1L6BUcXd4ezt28,https://api.spotify.com/v1/tracks/339Qta4L1L6BUcXd4ezt28,https://api.spotify.com/v1/audio-analysis/339Qta4L1L6BUcXd4ezt28,344267.0,4.0,,,
2150,2150,Carolina,Puerto Rico,Boone,Summer Girls,spotify:track:64KTCrgZhsm78gXDfPPIZQ,27,2020-07-07,0.46,0.171,11.0,-14.37,0.0,0.0369,0.816,9.96e-05,0.154,0.452,129.012,audio_features,64KTCrgZhsm78gXDfPPIZQ,spotify:track:64KTCrgZhsm78gXDfPPIZQ,https://api.spotify.com/v1/tracks/64KTCrgZhsm78gXDfPPIZQ,https://api.spotify.com/v1/audio-analysis/64KTCrgZhsm78gXDfPPIZQ,159820.0,4.0,,,
2151,2151,Carolina,Puerto Rico,Rico Love,House,spotify:track:2gYTtSCj5RdFQh6UCzCTIM,8,2017-03-24,0.55,0.6,9.0,-7.677,0.0,0.0318,4.77e-05,0.0,0.129,0.146,115.954,audio_features,2gYTtSCj5RdFQh6UCzCTIM,spotify:track:2gYTtSCj5RdFQh6UCzCTIM,https://api.spotify.com/v1/tracks/2gYTtSCj5RdFQh6UCzCTIM,https://api.spotify.com/v1/audio-analysis/2gYTtSCj5RdFQh6UCzCTIM,225517.0,4.0,,,
2152,2152,Carolina,Puerto Rico,Carolina,Inselkind,error,error,error,,,,,,,,,,,,,,,,,,,,,
2153,2153,Carolina,Puerto Rico,Melisa Carolina,Caliente,spotify:track:2VS5Z38VSrvt52yv3gVr7o,32,2019-06-28,0.851,0.598,2.0,-5.89,1.0,0.0756,0.00561,0.0652,0.0642,0.654,116.934,audio_features,2VS5Z38VSrvt52yv3gVr7o,spotify:track:2VS5Z38VSrvt52yv3gVr7o,https://api.spotify.com/v1/tracks/2VS5Z38VSrvt52yv3gVr7o,https://api.spotify.com/v1/audio-analysis/2VS5Z38VSrvt52yv3gVr7o,128960.0,4.0,,,
2154,2154,Carolina,Puerto Rico,BigEzzieSosa,Damage,spotify:track:3DqNxXiEFwNU7eXaOBpoqz,0,2018-03-08,0.914,0.329,1.0,-12.494,1.0,0.399,0.559,0.0,0.113,0.331,119.954,audio_features,3DqNxXiEFwNU7eXaOBpoqz,spotify:track:3DqNxXiEFwNU7eXaOBpoqz,https://api.spotify.com/v1/tracks/3DqNxXiEFwNU7eXaOBpoqz,https://api.spotify.com/v1/audio-analysis/3DqNxXiEFwNU7eXaOBpoqz,160627.0,4.0,,,
2155,2155,Carolina,Puerto Rico,Reef Marley & Cailin Goodman,Shinin',spotify:track:7JR3XaM5NTbt5UbDLkJti7,1,2011-12-06,0.425,0.575,7.0,-9.762,1.0,0.41,0.00688,1.44e-06,0.283,0.482,80.817,audio_features,7JR3XaM5NTbt5UbDLkJti7,spotify:track:7JR3XaM5NTbt5UbDLkJti7,https://api.spotify.com/v1/tracks/7JR3XaM5NTbt5UbDLkJti7,https://api.spotify.com/v1/audio-analysis/7JR3XaM5NTbt5UbDLkJti7,218453.0,1.0,,,
2156,2156,Carolina,Puerto Rico,Andrew Wakefield,Outlaw,spotify:track:3mP55zr9tMn0sENIHONv0W,0,2018-04-20,0.351,0.896,7.0,-7.153,1.0,0.0857,0.0781,0.0485,0.173,0.43,189.015,audio_features,3mP55zr9tMn0sENIHONv0W,spotify:track:3mP55zr9tMn0sENIHONv0W,https://api.spotify.com/v1/tracks/3mP55zr9tMn0sENIHONv0W,https://api.spotify.com/v1/audio-analysis/3mP55zr9tMn0sENIHONv0W,291992.0,4.0,,,
2157,2157,Carolina,Puerto Rico,Jonathan,9317 (feat. Ms. Lulu),error,error,error,,,,,,,,,,,,,,,,,,,,,
2158,2158,Carolina,Puerto Rico,MC Paulin da Capital,Merecedora de Fé,error,error,error,,,,,,,,,,,,,,,,,,,,,
2159,2159,Carolina,Puerto Rico,Akim,Llame Pa Verte,spotify:track:3FSanXllfpD7nfdbSC6Vpr,56,2020-06-26,0.745,0.673,7.0,-5.704,1.0,0.0873,0.196,0.00129,0.102,0.703,87.973,audio_features,3FSanXllfpD7nfdbSC6Vpr,spotify:track:3FSanXllfpD7nfdbSC6Vpr,https://api.spotify.com/v1/tracks/3FSanXllfpD7nfdbSC6Vpr,https://api.spotify.com/v1/audio-analysis/3FSanXllfpD7nfdbSC6Vpr,169110.0,4.0,,,
2160,2160,Carolina,Puerto Rico,MC Paulin da Capital,Mulher Cativante,spotify:track:0ItBgjbN1F82yX73rwTIg0,68,2020-06-12,0.568,0.855,8.0,-2.477,0.0,0.393,0.326,0.0,0.205,0.868,133.176,audio_features,0ItBgjbN1F82yX73rwTIg0,spotify:track:0ItBgjbN1F82yX73rwTIg0,https://api.spotify.com/v1/tracks/0ItBgjbN1F82yX73rwTIg0,https://api.spotify.com/v1/audio-analysis/0ItBgjbN1F82yX73rwTIg0,216059.0,5.0,,,
2161,2161,Carolina,Puerto Rico,Charles Hill Jr.,Blue Ridge Mountain Moon,error,error,error,,,,,,,,,,,,,,,,,,,,,
2162,2162,Carolina,Puerto Rico,Donnell Hendrix,Ferguson (Too Many),spotify:track:2e9WpR7s4AvzmMbhn8Q2UB,0,2018-07-06,0.614,0.657,2.0,-7.254,1.0,0.0353,0.0974,7.66e-05,0.0882,0.458,173.967,audio_features,2e9WpR7s4AvzmMbhn8Q2UB,spotify:track:2e9WpR7s4AvzmMbhn8Q2UB,https://api.spotify.com/v1/tracks/2e9WpR7s4AvzmMbhn8Q2UB,https://api.spotify.com/v1/audio-analysis/2e9WpR7s4AvzmMbhn8Q2UB,260584.0,4.0,,,
2163,2163,Carolina,Puerto Rico,Roberto Rey,La Gallinita Josefina,spotify:track:2TcKyc3ZQvbe5Zoa4GM6hI,0,2019-02-08,0.772,0.666,7.0,-10.089,1.0,0.0376,0.00611,0.000466,0.143,0.962,90.016,audio_features,2TcKyc3ZQvbe5Zoa4GM6hI,spotify:track:2TcKyc3ZQvbe5Zoa4GM6hI,https://api.spotify.com/v1/tracks/2TcKyc3ZQvbe5Zoa4GM6hI,https://api.spotify.com/v1/audio-analysis/2TcKyc3ZQvbe5Zoa4GM6hI,169111.0,4.0,,,
2164,2164,Carolina,Puerto Rico,Arkangel Musical De Tierra Caliente,El de Norte Carolina,spotify:track:3vTPLYTaZEkE39DvRiq0ar,22,2019-10-18,0.683,0.778,6.0,-6.472,0.0,0.0423,0.635,4.19e-06,0.128,0.751,114.737,audio_features,3vTPLYTaZEkE39DvRiq0ar,spotify:track:3vTPLYTaZEkE39DvRiq0ar,https://api.spotify.com/v1/tracks/3vTPLYTaZEkE39DvRiq0ar,https://api.spotify.com/v1/audio-analysis/3vTPLYTaZEkE39DvRiq0ar,161472.0,4.0,,,
2165,2165,Carolina,Puerto Rico,Kids Learning Tube ,50 States Of America,spotify:track:3tztsilIBqZPtiYJRostml,18,2016-04-07,0.822,0.826,4.0,-5.335,1.0,0.0757,0.311,0.0,0.162,0.931,104.986,audio_features,3tztsilIBqZPtiYJRostml,spotify:track:3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/tracks/3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/audio-analysis/3tztsilIBqZPtiYJRostml,301819.0,4.0,,,
2166,2166,Carolina,Puerto Rico,Donnell Hendrix,Ferguson (Too Many) [The Video Remix],spotify:track:7LDRMF3Y7iWovhfuRnCk2c,0,2018-08-24,0.589,0.67,2.0,-6.704,1.0,0.0414,0.0786,8.84e-06,0.561,0.523,173.864,audio_features,7LDRMF3Y7iWovhfuRnCk2c,spotify:track:7LDRMF3Y7iWovhfuRnCk2c,https://api.spotify.com/v1/tracks/7LDRMF3Y7iWovhfuRnCk2c,https://api.spotify.com/v1/audio-analysis/7LDRMF3Y7iWovhfuRnCk2c,262064.0,4.0,,,
2167,2167,Carolina,Puerto Rico,The Philosopher Kings,Everyone'll Let You Down,spotify:track:4ZZrXGmkMBpw8Yo3KqXOTe,4,1994,0.66,0.567,9.0,-8.182,0.0,0.0383,0.0641,0.000386,0.183,0.831,108.188,audio_features,4ZZrXGmkMBpw8Yo3KqXOTe,spotify:track:4ZZrXGmkMBpw8Yo3KqXOTe,https://api.spotify.com/v1/tracks/4ZZrXGmkMBpw8Yo3KqXOTe,https://api.spotify.com/v1/audio-analysis/4ZZrXGmkMBpw8Yo3KqXOTe,270667.0,4.0,,,
2168,2168,Carolina,Puerto Rico,Johnossi,Family Values,spotify:track:5Pk3XawuLa5A08ilkAQwo5,6,2007-10-09,0.429,0.437,6.0,-8.759,1.0,0.0346,0.352,0.0,0.201,0.274,122.836,audio_features,5Pk3XawuLa5A08ilkAQwo5,spotify:track:5Pk3XawuLa5A08ilkAQwo5,https://api.spotify.com/v1/tracks/5Pk3XawuLa5A08ilkAQwo5,https://api.spotify.com/v1/audio-analysis/5Pk3XawuLa5A08ilkAQwo5,210893.0,4.0,,,
2169,2169,Carolina,Puerto Rico,Vic Chesnutt,Bug,spotify:track:1F6x1U3E3HKv7bYySW1Ehe,12,1990-06-19,0.589,0.602,10.0,-10.512,1.0,0.0731,0.562,7.9e-05,0.101,0.371,116.212,audio_features,1F6x1U3E3HKv7bYySW1Ehe,spotify:track:1F6x1U3E3HKv7bYySW1Ehe,https://api.spotify.com/v1/tracks/1F6x1U3E3HKv7bYySW1Ehe,https://api.spotify.com/v1/audio-analysis/1F6x1U3E3HKv7bYySW1Ehe,197693.0,4.0,,,
2170,2170,Carolina,Puerto Rico,Made Men,3 Stripe Killaz,error,error,error,,,,,,,,,,,,,,,,,,,,,
2171,2171,Carolina,Puerto Rico,Yaggfu Front,Black Liquid,spotify:track:3Yo73DIDEmcQy6XrSS6Zur,4,1993,0.696,0.836,11.0,-6.748,1.0,0.372,0.029,8.83e-05,0.248,0.697,96.899,audio_features,3Yo73DIDEmcQy6XrSS6Zur,spotify:track:3Yo73DIDEmcQy6XrSS6Zur,https://api.spotify.com/v1/tracks/3Yo73DIDEmcQy6XrSS6Zur,https://api.spotify.com/v1/audio-analysis/3Yo73DIDEmcQy6XrSS6Zur,209240.0,4.0,,,
2172,2172,Carolina,Puerto Rico,Betty Buckley,I Am a Town,spotify:track:0I6DTuBCMYtu9QhbPg2Orz,0,1956,0.272,0.0372,0.0,-20.953,1.0,0.0318,0.916,1.03e-06,0.131,0.193,95.06,audio_features,0I6DTuBCMYtu9QhbPg2Orz,spotify:track:0I6DTuBCMYtu9QhbPg2Orz,https://api.spotify.com/v1/tracks/0I6DTuBCMYtu9QhbPg2Orz,https://api.spotify.com/v1/audio-analysis/0I6DTuBCMYtu9QhbPg2Orz,261680.0,4.0,,,
2173,2173,Carolina,Puerto Rico,No-Man,Carolina Skeletons,spotify:track:208Tpf9UjkQOyfawIHpZNb,4,2009-09-07,0.324,0.385,7.0,-12.083,1.0,0.0377,0.698,0.129,0.969,0.15,133.915,audio_features,208Tpf9UjkQOyfawIHpZNb,spotify:track:208Tpf9UjkQOyfawIHpZNb,https://api.spotify.com/v1/tracks/208Tpf9UjkQOyfawIHpZNb,https://api.spotify.com/v1/audio-analysis/208Tpf9UjkQOyfawIHpZNb,430107.0,4.0,,,
