song_state,song_artist,song_name
New York,II Tru,Promises
New York,Tribute Allstars,Weekend in New England
New York,Mastedon,Get Up
New York,Ian Gillan Band,Woman from Tokyo
New York,Lee DeWyze,Weightless
New York,Theophilus London,Last Name London
New York,Steve Gaubatz,Weekend in New England
New York,Shane Filan,You and Me
New York,"Joey Purp, Towkio",Playin Fair
New York,Jazz Cartier,Lil Wayne
New York,Lil Bibby,John Snow
New York,Lil Bibby,Never Go Against The Family
New York,Woodkid,High School Never Ends
New York,Beat Assailant,B 4 PREZ
New York,"Wiki, Your Old Droog",We Like Ourselves
New York,"Nines, Fatz, Streetz",Watch & See
New York,Keeley Valentino,Nashville
New York,Devlin,Just Wanna Be Me
New York,Devlin,Corned Beef City
New York,CyHi The Prynce,Nu Africa
New York,Wiki,Icarus
New York,"Dutch, Professor Green",Mercedes Riddim
New York,Tony Tillman,Granny's Couch
New York,"OMB Peezy, Sherwood Marty",Thuggin'
New York,Black Coffee,Wish You Were Here [EP]
New York,Token,FBI
New York,"Black Coffee, Msaki",Wish You Were Here
New York,Greyson Chance,Twenty One
New York,Light,Ποιός Είμαι
New York,Soulja Boy,Red Rum
New York,"Saba, Kota the Friend",Solar Return
New York,"Cousin Stizz, $ean Wire",Soso
New York,"Crush, Joyce Wrice, Devin Morrison ",Lookin 4
New York,"Mick Jenkins, Qari",Percy
New York,Twin Peaks,Our World
New York,MANILA GREY,Timezones
New York,"Matthew Raetzel, Richard Farrell",This Is War
New York,Kovenant,Homebound (feat. Loso & Taylor Dials)
New York,JPEGMAFIA,Starrcade 97
New York,"코드쿤스트, C Jamm",THIS IS
New York,"Paul Epworth, Jay Electronica, Lil Silva",Love Galaxy
New York,"Lil Tjay, J.I.",Hood Scars 2
New York,Yungeen Ace,Murda Talk
New York,"Lil Tjay, Pop Smoke",Mood Swings
New York,"DJ 600 V, Ron-G",G.H.M.  (GLOBAL HOOD MUSIC)
New York,OZROSAURUS,Profile aka Ghetto Bird
New York,Dora the Explorer,Explorer Girls Anthem
New York,The High Kings,Rocky Road To Dublin
New York,Donmonique,Selfish
New York,Eko Fresh,Bulletproof
New York,"Kirk Knight, Nyck Caution",All Night
New York,Jay Valle,The Pilot
New York,"Keyone Starr, Jean Tonique",Something To Talk About
New York,Audio Push,Last Lights Left
New York,Audio Push,Victory (More Wins)
New York,24hrs,Prove Something
New York,Topaz Jones,Toothache
New York,Travis Thompson,Ain't Shit
New York,Pac Div,Stoked
New York,Qveen Herby,LIVIN THE DREAM
New York,Saba,Excited
New York,"Yung Lean, Bladee",Red Velvet
New York,Chevy Woods,Joker
New York,Bankroll Fresh,Extras
New York,Birds of Tokyo,Good Lord
New York,"GoldLink, André 3000",Love 3rd
New York,"Rexx Life Raj, Supa Bwe",Time For Me
New York,"Sylvan LaCue, Benjamin Earl Turner, Pivot Gang",Carnival
New York,tobi lou,Just Keep Goin'
New York,"JayDaYoungan, Yungeen Ace",Jackie Chan
New York,May's,Rock With U feat.FALCO & SHINO
New York,桑田佳祐,Blue Monday
New York,東京事変,恐るべき大人達
New York,Jakub Ondra,You
New York,Man With a Mission,Hey Now
New York,"Ghetts, Rude Kid",Banger After Banger [Explicit]
New York,"Audio Push, Arsonal Da Rebel",Murda
New York,"Dizzy Wright, Demrick, Euroz, Reezy",The Intermission
New York,"Lil Duke, Hoodrich Pablo Juan",Faygo Creame
New York,Hopsin,'Bout The Business
New York,Christopher Fitzgerald,Never Ever Getting Rid of Me
New York,"Smino, tobi lou",Troop
New York,Clairmont the Second,Grain
New York,"Marc E. Bassy, 070 Shake",Jump For X
New York,"Casey Veggies, LNDN DRGS",Town Bidness
New York,"J.I.D, WYNNE",Ego Check
New York,Glen Clark,Falling Down
New York,Jason Blaine,We Were That Song
New York,Richie,I Gotta
New York,Mike L,"New Year, Old Ways"
New York,Josh,This Time Next Year
New York,KA,BUS STØP
New York,DDG,She Cheated
New York,City Girls,Friendly
New York,"MoStack, Loski",Training Day
New York,Cloud Nothings,The Mess Is Permanent
New York,The Psycho Realm,Earthquake Weather
New York,Necro,Hoe Blow
New York,Rudimentary Peni,Beyond the Tanarian Hills
New York,Melle Mel & the Furious 5,Beat Street Breakdown
New York,Potna Deuce,Funky Behavior
New York,The Honor System,Flight
New York,Andre Nickatina,King Nicky's Crown
New York,Black Night,Woman from Tokyo
New York,Lil' Zane,Ride on Em
New York,Mr. Shadow,True Playaz
New York,Doja Click,Loud Talkers
New York,Bumpy Knuckles,R.N.S.
New York,Assassin,Nemesis
New York,Kristin Banks,City of Angels
New York,George,Bastard Son
New York,Fee Waybill,The Swing of Things
New York,Akbar,Those Who Say
New York,Useless ID,Operation New Years
New York,Jonas,Mr Blue Sky
New York,J.U.I.C.E.,Key to the City
New York,Defari,Look into My Eyes
New York,Shabaam Sahdeeq,That's How We Do
New York,Too Phat,Illion
New York,Necrophagia,The Cross Burns Black
New York,Nightmare,Riddle in the Ocean
New York,Lefay,The Whore of Babylon
New York,george,Bastard Son
New York,Denison Witmer,You Got Me Good
New York,10sion,Let's Get It On
New York,Beborn Beton,New Born King
New York,Bobo in White Wooden Houses,I Wanna Keep You on My Side
New York,Choppa,Bonus Track #2
New York,Mic Geronimo,Up Now
New York,Elan,They Came from the City
New York,Pamela Myers,I Stayed Too Long at the Fair
New York,L,Intro
New York,Big Brovaz,Summertime
New York,Venerea,Back to the Start
New York,The Last Emperor,Prisoner
New York,"Andrew Calhoun, Tom May, Tracy Grammer, Donny Wright",Gentle Arms of Eden
New York,Chris T-T,The River
New York,Skyclad,Troublesometimes
New York,Kenny Price,Super Hillbilly
New York,Planetshakers,Send Me
New York,Tony Lucca,Catch Me
New York,Natural,Comin' Up
New York,Maritime,Lights
New York,Zao,"Truly, Truly, This Is the End"
New York,Chris Lowe,Funny Fake Snakes
New York,Culture VI,Power of the Excellence
New York,Nerina Pallot,Dear Frustrated Superstar
New York,Megan Slankard,Dirty Wings
New York,I Hate Myself,Urban Barbie
New York,Kingspade,Who's Down
New York,Crown City Rockers,Another Day
New York,Vader,The Sea Came in at Last
New York,Vader,Apopheniac
New York,Mithras,Beyond the Eyes of Man
New York,Andre Nickatina,Lost Hawks
New York,Kurt Nilsen,A Part of Me
New York,Todd Clouser,Area Codes
New York,Chris Rivers,Latino Pt. 2
New York,Olexesh,Unter der Brücke
New York,Marty,The One About The Misfit
New York,Michael Schenker,This Broken Heart
New York,Boogiemonsters,Whistles in the Wind
New York,Foesum,Whowouldofevathought?
New York,The Former Fat Boys,Mismosh
New York,Kind of Like Spitting,I Ain't Marching Anymore
New York,New Buffalo,The Beginning of the End
New York,The Hush Sound,City Traffic Puzzle
New York,Scars to Prove,Armless and Crawling
New York,Kero One,The Cycle Repeats
New York,L'Ensemble de Cuivres Valaisan,Dublin
New York,Bruce Robison,Kitchen Blues
New York,Jan Ove Ottesen,Francis' Lonely Nights
New York,Ancient Rites,Ypres
New York,Joe Bear,Bang
New York,Ascension Theory,Lockstep
New York,The High & Mighty,Look into My Eyes
New York,"Melle Mel & the Furious 5, Mr. Ness",Beat Street
New York,Stat Quo,Hold Up
New York,Blackmore's Night Band Of Minstrels,Streets of London
New York,After the Burial,The Forfeit
New York,National Symphony Orchestra,Masquerade [From The Phantom of the Opera]
New York,Hell Rell,Call the Cops
New York,Quarashi,Make a Move
New York,Elan,Perfect Life
New York,Bosson,Right Time
New York,T,She Said
New York,The Anywheres,Lube
New York,"Blu, Blu & Exile",So(ul) Amazin' (Steel Blazin')
New York,Ch!pz,1001 Arabian Nights
New York,KRU,The Way We Jam
New York,Deine Lakaien,Wasted Years
New York,Bro'Sis,The Gift
New York,Prince & the New Power Generation,7
New York,Self,Cinderblocks for Shoes
New York,I Hate You When You're Pregnant,Jimmy Henson
New York,The Republic Tigers,Buildings & Mountains
New York,D.Jay Since,Ridin Dirty [Abn Remix]
New York,Einherjer,Dragons of the North
New York,Chris Mills,"Untitled, No. 1"
New York,Raunchy,Wasteland Discotheque
New York,Hit the Lights,Don't Wait
New York,Small Mercies,Beautiful Hum
New York,Without Face,Screaming Heartbeat
New York,Haystak,Titanic
New York,Connemara Stone Company,Rocky Road to Dublin
New York,Darren Farris,Psychopathic Issues
New York,The Knux,Bang! Bang!
New York,Postmen,Cocktail
New York,Dark Moor,The Dark Moor
New York,OJ da Juiceman,I Be Trappin
New York,Day at the Fair,Everything I've Ever Wanted
New York,Saviour Machine,The Beast
New York,Midnight Youth,Cavalry
New York,The 7A3,That's How We're Livin'
New York,Destine,In Your Arms
New York,The Party Cats,Get the Party Started
New York,O.C.,Get Away
New York,Cancerslug,endless
New York,Nerf Herder,Mr. Blue Sky
New York,Chase Coy,Eight-Dollar Engagement Rings
New York,William Control,Une Annonce
New York,Booba,Ma couleur
New York,Bryanna Rain,Sweet/Broken/Undercutter
New York,Andrew Belle,Make It Without You
New York,Looptroop,Sweep Me Away
New York,Paul Oxley's Unit,Spanish Bars
New York,Fast Crew,Set the Record Straight
New York,Newworldson,Learning To Be the Light
New York,mewithoutYou,Nine Stories
New York,Ambassador,Get You Open
New York,Anet,Stop Shooting Me
New York,David M. Bailey,Have You Ever
New York,John Huss Moderate Combo,Suburbilly
New York,Kate Voegele,Monday Rain
New York,David Rovics,International Terrorists
New York,Adam Derry,Vegas
New York,Ghost,Saturday Night
New York,Parthenon Huxley,Mr. Blue Skyy
New York,Marathon,I Don't Have a Dancing Problem
New York,Dizzy Wright,Who Got the Chronic?
New York,Green River Ordinance,San Antone
New York,Capture the Crown,You Call That a Knife? This Is a Knife!
New York,M.O.P.,The Hardest
New York,Crooked I,Crook N Porter
New York,Krept & Konan,My Story
New York,Alex Faith,ATLast
New York,Trademark Da Skydiver,Sittin Low
New York,Left Boy,Through
New York,Left Boy,Left Boy's Coming
New York,"Futuristic, Devvon Terrell, J. Rob the Chief, Collins",In the Zone
New York,Futuristic,I Didn't Mean It
New York,Thundamentals,Got Love
New York,Madchild,Blitzkrieg
New York,Madchild,White Knuckles
New York,Grey Eye Glances,Far
New York,Hubert-Félix Thiéfaine,Médiocratie
New York,The Social Experiment,Warm Enough
New York,Mainland,Outcast
New York,Royale,No L's
New York,Deluxe,Ear
New York,Savage Family,Ancestors (Family Mix)
New York,"Fababy, H Magnum",Un mec qui sombre
New York,Kap G,Move On Up
New York,Mr. Muthafuckin' eXquire,Cockmeat Sandwich-Pissin' Between Train Cars
New York,Louis Logic,Freak Show
New York,Hans Olson,You Wish
New York,Hans Olson,The Next Car
New York,Big Scoob,Doe-Rey-Me
New York,"Big Smo, Josie Dunne",Never Get Old
New York,Calabrese,Ride With the Living Dead
New York,Revólver,LET'S GET TOGETHER
New York,Spectrum,Lyin' Eyes
New York,Ces Cru,Average Joe
New York,Luke Evans,Belle
New York,EarthGang,D/vision
New York,Luke James,Pull Up
New York,DJ Weedim,Guestlist
New York,Beau Young Prince,Kill Moe
New York,Young Adz,nASSty
New York,Chris Webby,Passport
New York,Watsky,Limos 4 Emos
New York,Keuning,If You Say So
New York,Mondo Marcio,Questi Palazzi
New York,Devlin,Ride 2 This
New York,Eden,909
New York,Killy,Eye for an Eye
New York,David Francey,Blue Skies
New York,Del Barber,Can't Turn Around
New York,Jenn Grant,Lion With Me
New York,clipping,Drownt
New York,City Girls,Where The Bag At
New York,The Common Linnets,Christmas Around Me
New York,Bobby Bazini,Down On My Knees
New York,Matthew Barber,Easy to Fall
New York,Oh Wonder,Drunk on You
New York,Saltland,Unholy
New York,Reb Fountain,Samson
New York,Merkules,Way Down
New York,Jack Harlow,HEY BIG HEAD
New York,Neil Leyton,Alone/Together
New York,Silva,Purge
New York,Lil Tjay,Ice Cold
New York,KSI,Undefeated
New York,Prince Bishop F,Rainfall
New York,m-flo,"Love Me, Hate The Game"
New York,KOTOKO,Candy or Chocolate?
New York,"Christopher Sieber, Jeanine Tesori, David Lindsay-Abaire","What's Up, Duloc?"
New York,Dizzy Wright,Word On The Streetz
New York,Miss Li,Love Hurts
New York,Gunplay,Patience
New York,湘南乃風,ダンシング マップ
New York,"Futuristic, Lexy Panterra, Andrew Balogh,  Bugatti Beez ",IDGAF
New York,Belly,Make a Toast
New York,Jaykae,Moscow
New York,The Revivalists,All In the Family
New York,Preme,Still Here
New York,Kris Wu,Like That
New York,Sutton Foster,It All Fades Away
New York,Nothing But Thieves,Forever & Ever More
New York,Don Q,Clarity
New York,Xatar,Konnekt
New York,Dessa,Ride
New York,City Girls,Act Up
New York,Nahko,Be Here Now
New York,Kero Kero Bonito,The Open Road
New York,ProfJam,Minha
New York,La Dispute,YOU ASCENDANT
New York,Pardison Fontaine,Madden Flow
New York,Jesse,My Ways
New York,Jesse,Rock & Roll DJ
New York,Jazz Cartier,Never Too Faded
New York,"Conway the Machine, Westside Gunn, Benny the Butcher",Pete Sake
New York,Ozrosaurus,Profile aka Ghetto Bird
New York,Tribo de Jah,It a Go Dread
New York,The Glorious Sons,Spirit To Break
New York,Allan Kingdom,Know About It
New York,A$Ap Twelvyy,Strapped
New York,Troy Ave,CiCi
New York,Crossfaith,FREEDOM (FT. ROU REYNOLDS FROM ENTER SHIKARI)
New York,Krept & Konan,Champions League
New York,Krept & Konan,Get A Stack
New York,machineheart,Circles
New York,AD,What Up Cuz
New York,G. Perico,Mind Yours
New York,Da-Ice,Tokyo Merry Go Round
New York,Arin Ray,Fuck Y'all
New York,88GLAM,On Sight
New York,The Teskey Brothers,So Caught Up
New York,Lucky Doug Fergus,Roll Him Over
New York,NLE Choppa,Side
New York,YBN Nahmir,Talkin
New York,Jack Harlow,SUNDOWN
New York,Oh Wonder,Drunk on You [Acoustic]
New York,RKM Legend,Disloyal (feat. KP & DJ Akademiks)
New York,Merkules,Man in the Mirror
New York,Merkules,On My Own
New York,Nasty C,There They Go
New York,Fredo Bang,Trust Issues
New York,"Nujabes, Shing02",Luv (Sic) Part 3
New York,Rexx Life Raj,Fiji
New York,Eminem,Buffalo Bill
New York,Thin Lizzy,Buffalo Gal
New York,Bob Marley & the Wailers,Buffalo Soldier
New York,Running Wild,Genocide
New York,Shyne,Buffalo Soldier
New York,Bob Marley,Buffalo Soldier [Album Version]
New York,Bob Marley & the Wailers,Buffalo Soldier [Edit Version]
New York,Bob Marley,Buffalo Soldier
New York,"Earth, Wind & Fire",Buffalo Gals
New York,Gilberto Gil,Buffalo Soldier
New York,杨溢升,Buffalo
New York,Thin Lizzy,Genocide (The Killing of the Buffalo)
New York,The Wailers,Buffalo Soldier
New York,Ted Nugent,Great White Buffalo
New York,Ted Nugent,Hibernation
New York,The Countdown Singers,Buffalo Soldier
New York,Danny Elfman,Buffalo
New York,Roger Miller,You Can't Roller Skate in a Buffalo Heard
New York,Roger Miller,You Can't Roller Skate in a Buffalo Herd
New York,Ted Nugent,The Great White Buffalo
New York,Malcolm McLaren,Buffalo Gals
New York,Dr. Demento,You Can't Roller Skate in a Buffalo Herd [Bonus Track]
New York,Unlinked Artist,Buffalo Soldier
New York,Moriarty,Buffalo Skinners
New York,VeggieTales,The Water Buffalo Song
New York,I-Threes,Buffalo Soldier
New York,The Flying Pickets,Buffalo Soldier
New York,Ted Nugent & the Amboy Dukes,The Great White Buffalo
New York,Fluxy,Buffalo Soldier
New York,Rita Marley,Buffalo Soldier
New York,Unlinked Artist,Buffalo Soldier [the Trumak Remix]
New York,O'Yaba,Buffalo Soldier
New York,Kingston Reggae Sound Machine,Buffalo Soldier
New York,Alt-J,Buffalo
New York,King Sporty,Buffalo Soldier [Club Mix]
New York,Rudy Thomas,Buffalo Soldier
New York,Arlo Guthrie,Buffalo Gals
New York,Ruddy Thomas,Buffalo Soldier
New York,Hit Crew,Buffalo Soldier
New York,The Eurobeats,Buffalo Soldier
New York,Mariano Yanani,Buffalo Soldier
New York,Bolivar,Buffalo Soldier
New York,Studio 99,Buffalo Soldier
New York,Yannick Noah,Buffalo Soldier
New York,Arlo Guthrie,Buffalo Skinners
New York,Mountain Man,Buffalo
New York,Woody Guthrie,Buffalo Skinners
New York,Jerry Jeff Walker,Singin' the Dinosaur Blues
New York,Sonny Shroyer,You Can't Roller Skate in a Buffalo Herd
New York,Lil Wayne,Uproar
New York,Billy Ray Cyrus,The Buffalo
New York,HEY-SMITH,Buffalo Soldier
New York,Kate Campbell,Like a Buffalo
New York,Scott Walker,Tilt
New York,Neneh Cherry,Buffalo Stance
New York,C.W. McCall,Ratchetjaw
New York,Bruce Springsteen,Buffalo Gals [Bonus Track]
New York,Angus Stone,Bird on the Buffalo
New York,Neil Young,Far from Home
New York,Todd Rundgren,Buffalo Grass
New York,The Church,Buffalo
New York,Cisco Houston,Buffalo Skinners
New York,The Crimea,Baby Boom
New York,"James Barbour, Neil Patrick Harris, Marc Kudisch, Assassins Company",The Ballad of Czolgosz
New York,Echo & the Bunnymen,Bedbugs & Ballyhoo
New York,Echo & the Bunnymen,Bedbugs And Ballyhoo
New York,Modest Mouse,Heart Cooks Brain
New York,Mason Proffit,Buffalo
New York,Echo & the Bunnymen,Bedbugs and Ballyhoo [Original Version; Previously Unreleased Track; Bonus Track]
New York,Hank Snow,Chant of the Wanderer
New York,Echo & the Bunnymen,Bedbugs And Ballyhoo [Transformed]
New York,Eddy Arnold,Casey Jones (The Brave Engineer)
New York,L.E.J.,Jimmy
New York,Fler,Das Is Los!
New York,Neil Young,Buffalo Springfield Again
New York,Riders in the Sky,(Cody of the) Pony Express
New York,Achim Reichel,John Maynard
New York,C-Rayz Walz,Dead Buffalos
New York,Michael Peterson,That's What They Said About the Buffalo
New York,Big & Rich,Wild West Show
New York,The Band,Where Do We Go from Here?
New York,Leo Kottke,Back in Buffalo
New York,The Dead Weather,I Cut Like a Buffalo
New York,Nickel Creek,Chant of the Wanderer
New York,David Lee Roth,Ladies' Nite in Buffalo?
New York,Ky-Mani,Warriors
New York,Ky-Mani Marley,Warriors
New York,Moriarty,Jimmy
New York,Garnet Mine,Great White Buffalo
New York,The Trees,The Zoo Song
New York,Bob Birthisel,Cowboy (I Wanna Grow up to Be a Cowboy)
New York,Nanci Griffith,I Remember Joe
New York,Running Wild,White Buffalo
New York,Roland Orzabal,Kill Love
New York,Mudhoney,Orange Ball-Peen Hammer
New York,Passenger,Eagle Bear Buffalo
New York,"Mika Singh, Irshad Kamil",Nonsense Ki Night
New York,Hugues Aufray,Sur les péniches de l'Erie Canal
New York,Frank Sinatra,"Something Old, Something New"
New York,Waylon Jennings,Me and Paul
New York,Willie Nelson,Me and Paul
New York,Johnny Cash,Wanted Man
New York,Jimmie Rodgers,Away out on the Mountain
New York,Woody Guthrie,Jesse James
New York,Weird Al Yankovic,Bedrock Anthem
New York,Eddie LeJeune,The 1st Mistake I Made
New York,Johnny Cash,Wanted Man [Live]
New York,Pete Seeger,Buffalo Gals
New York,Emmylou Harris,Boy from Tupelo
New York,Raffi,Joshua Giraffe
New York,Tim McGraw,Indian Outlaw
New York,James Taylor,Baby Buffalo
